iteration,meta_loss,n_skipped,n_valid_tasks
1,0.39979082345962524,0,2
2,0.01774183101952076,0,2
3,0.18341775238513947,0,2
4,0.7845067381858826,0,2
5,0.12703277170658112,0,2
6,0.19234652817249298,0,2
7,0.11801302433013916,0,2
8,0.2625359892845154,0,2
9,0.5703079104423523,0,2
10,0.2189275473356247,0,2
11,0.17739607393741608,0,2
12,0.11545244604349136,0,2
13,0.15005505084991455,0,2
14,0.79158616065979,0,2
15,0.012944340705871582,0,2
16,0.18271850049495697,0,2
17,0.25842082500457764,0,2
18,0.4435892701148987,0,2
19,0.40236562490463257,0,2
20,0.16756457090377808,0,2
21,0.06964801996946335,0,2
22,0.022256601601839066,0,2
23,0.6912496089935303,0,2
24,0.10679759830236435,0,2
25,0.5321376323699951,0,2
26,0.012827003374695778,0,2
27,0.01664019376039505,0,2
28,0.3816792070865631,0,2
29,0.5083915591239929,0,2
30,0.012151145376265049,0,2
31,0.24930739402770996,0,2
32,0.16723524034023285,0,2
33,0.16600483655929565,0,2
34,0.01887226663529873,0,2
35,0.5735655426979065,0,2
36,0.13400912284851074,0,2
37,0.12904970347881317,0,2
38,0.12813861668109894,0,2
39,0.08189639449119568,0,2
40,0.01798284612596035,0,2
41,0.46550047397613525,0,2
42,0.1470571607351303,0,2
43,0.0806468203663826,0,2
44,0.1334920972585678,0,2
45,0.013680309057235718,0,2
46,0.07696777582168579,0,2
47,0.08363298326730728,0,2
48,0.07663501799106598,0,2
49,0.24184712767601013,0,2
50,0.1467639058828354,0,2
51,0.1102047860622406,0,2
52,0.24063141644001007,0,2
53,0.05279504507780075,0,2
54,0.07554930448532104,0,2
55,0.38829803466796875,0,2
56,0.15636393427848816,0,2
57,0.051711443811655045,0,2
58,0.33741140365600586,0,2
59,0.1736089587211609,0,2
60,0.06991804391145706,0,2
61,0.11991342902183533,0,2
62,0.2411925345659256,0,2
63,0.41407617926597595,0,2
64,0.07124406844377518,0,2
65,0.11623601615428925,0,2
66,0.0904700756072998,0,2
67,0.12367807328701019,0,2
68,0.408792644739151,0,2
69,0.25786930322647095,0,2
70,0.1522400975227356,0,2
71,0.08647292107343674,0,2
72,0.09110719710588455,0,2
73,0.04846716299653053,0,2
74,0.10902689397335052,0,2
75,0.06157388165593147,0,2
76,0.12502795457839966,0,2
77,0.044159434735774994,0,2
78,0.040473636239767075,0,2
79,0.1419055312871933,0,2
80,0.011894922703504562,0,2
81,0.08028072118759155,0,2
82,0.07680661976337433,0,2
83,0.20685113966464996,0,2
84,0.05190589651465416,0,2
85,0.024182181805372238,0,2
86,0.05958449840545654,0,2
87,0.19610479474067688,0,2
88,0.034536466002464294,0,2
89,0.04105299711227417,0,2
