model,gold_auroc,gold_ap,gold_logloss,gold_brier,gold_ece,gold_f1,gold_accuracy,gold_pred_mean,gold_true_mean,n_eval_rows,n_positive,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10,precision_at_20,recall_at_20,ndcg_at_20,episode_idx
ZERO_SHOT,,,0.5175434207127207,0.172872767647497,0.35611133631318814,0.8571428571428571,0.75,0.643888663686812,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,0
ZERO_SHOT,,,0.7232461450049137,0.25349023279504257,0.4376798865851015,0.7450980392156863,0.59375,0.5623201134148985,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,1
ZERO_SHOT,,,0.5070090620729039,0.16926012539210616,0.34820956494659183,0.8571428571428571,0.75,0.6517904350534082,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,2
ZERO_SHOT,,,0.7417214225807505,0.25997244644312245,0.45137374638579786,0.7450980392156863,0.59375,0.5486262536142021,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,3
ZERO_SHOT,,,0.6007038232108416,0.2034041021055662,0.36449391125804853,0.8,0.6666666666666666,0.6355060887419515,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,4
ZERO_SHOT,,,0.5175434207127207,0.172872767647497,0.35611133631318814,0.8571428571428571,0.75,0.643888663686812,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,5
ZERO_SHOT,,,0.5027631986520513,0.16768699672903312,0.345156248472631,0.8571428571428571,0.75,0.6548437515273691,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,6
ZERO_SHOT,,,0.5027631986520513,0.16768699672903312,0.345156248472631,0.8571428571428571,0.75,0.6548437515273691,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,7
ZERO_SHOT,,,0.7417214225807505,0.25997244644312245,0.45137374638579786,0.7450980392156863,0.59375,0.5486262536142021,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,8
ZERO_SHOT,,,0.37154279797248574,0.10603534642510909,0.2486996178825696,0.9565217391304348,0.9166666666666666,0.7513003821174303,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,9
ZERO_SHOT,,,0.7417214225807505,0.25997244644312245,0.45137374638579786,0.7450980392156863,0.59375,0.5486262536142021,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,10
ZERO_SHOT,,,0.5070090620729039,0.16926012539210616,0.34820956494659183,0.8571428571428571,0.75,0.6517904350534082,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,11
ZERO_SHOT,,,0.37154279797248574,0.10603534642510909,0.2486996178825696,0.9565217391304348,0.9166666666666666,0.7513003821174303,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,12
ZERO_SHOT,,,0.6171262921671411,0.20916606979274832,0.37666623108088976,0.8,0.6666666666666666,0.6233337689191103,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,13
ZERO_SHOT,,,0.4786079399115343,0.14846618547376692,0.31728852074593306,0.9333333333333333,0.875,0.6827114792540669,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,14
ZERO_SHOT,,,0.5175434207127207,0.172872767647497,0.35611133631318814,0.8571428571428571,0.75,0.643888663686812,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,15
ZERO_SHOT,,,0.4601326623356975,0.14198397182568703,0.3035946609452367,0.9333333333333333,0.875,0.6964053390547633,1.0,32,32,1.0,0.15625,0.9999999999999999,1.0,0.3125,1.0,1.0,0.625,0.9999999999999999,16
ZERO_SHOT,,,0.6054214492340112,0.205152022842314,0.367886485118005,0.8,0.6666666666666666,0.632113514881995,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,17
ZERO_SHOT,,,0.29651827593753083,0.08005511661662172,0.24094138443469998,0.9873417721518988,0.975,0.7590586155653,1.0,40,40,1.0,0.125,0.9999999999999999,1.0,0.25,1.0,1.0,0.5,0.9999999999999999,18
ZERO_SHOT,,,0.6007038232108416,0.2034041021055662,0.36449391125804853,0.8,0.6666666666666666,0.6355060887419515,1.0,36,36,1.0,0.1388888888888889,0.9999999999999999,1.0,0.2777777777777778,1.0,1.0,0.5555555555555556,0.9999999999999999,19
