iteration,meta_loss,n_skipped,n_valid_tasks
1,45.542724609375,0,4
2,53.07527160644531,0,4
3,16.585655212402344,0,4
4,6.070841312408447,0,4
5,3.1228466033935547,0,4
6,1.9478263854980469,0,4
7,1.809206485748291,0,4
8,0.805264413356781,0,4
9,1.5987746715545654,0,4
10,1.1907663345336914,0,4
11,0.878847062587738,0,4
12,0.7961467504501343,0,4
13,0.7585552930831909,0,4
14,0.7275176048278809,0,4
15,0.8117334842681885,0,4
16,0.6857934594154358,0,4
17,0.7765660285949707,0,4
18,0.9736001491546631,0,4
19,0.993065595626831,0,4
20,1.071620225906372,0,4
21,0.8609834909439087,0,4
22,0.6789917945861816,0,4
23,1.1607294082641602,0,4
24,1.1856541633605957,0,4
25,0.6894928812980652,0,4
26,1.5065851211547852,0,4
27,1.0616519451141357,0,4
28,1.0666275024414062,0,4
29,0.6467882394790649,0,4
30,0.6954660415649414,0,4
31,0.7126851081848145,0,4
32,0.6574678421020508,0,4
33,0.6331818699836731,0,4
34,0.9780031442642212,0,4
35,1.0985547304153442,0,4
36,0.6607021689414978,0,4
37,0.6780180335044861,0,4
38,0.6786339282989502,0,4
39,0.7520595788955688,0,4
40,0.6327036619186401,0,4
41,0.75928795337677,0,4
42,0.6387647390365601,0,4
43,0.6693258285522461,0,4
44,0.8223134875297546,0,4
45,0.885827898979187,0,4
46,0.6771676540374756,0,4
47,0.7108116745948792,0,4
48,0.734832763671875,0,4
49,0.5569314956665039,0,4
50,0.6540141105651855,0,4
51,0.6899148225784302,0,4
52,0.7319461107254028,0,4
53,0.726407527923584,0,4
54,0.6517781615257263,0,4
55,0.6726202964782715,0,4
56,0.649651050567627,0,4
57,0.7131228446960449,0,4
58,0.705163300037384,0,4
59,0.5924283862113953,0,4
60,0.6124495267868042,0,4
61,0.8101586103439331,0,4
62,0.6824422478675842,0,4
63,0.6062771677970886,0,4
64,0.7066037654876709,0,4
65,0.9071793556213379,0,4
66,0.9163997173309326,0,4
67,0.7473692893981934,0,4
68,0.539394199848175,0,4
69,0.6171170473098755,0,4
70,0.5720719695091248,0,4
71,0.6551352739334106,0,4
72,0.6889510750770569,0,4
73,0.7467989921569824,0,4
74,0.7300840020179749,0,4
75,0.6674068570137024,0,4
76,0.6412315368652344,0,4
77,0.6024757623672485,0,4
78,0.6609758734703064,0,4
79,0.6772279143333435,0,4
80,0.5763546228408813,0,4
81,0.5586915016174316,0,4
82,0.7468757629394531,0,4
83,0.5902026295661926,0,4
84,0.5353273153305054,0,4
85,0.6144909858703613,0,4
86,0.597426176071167,0,4
87,0.6784783005714417,0,4
88,0.5494509339332581,0,4
89,0.5444573760032654,0,4
90,0.5817195177078247,0,4
91,0.6685705184936523,0,4
92,0.7341517806053162,0,4
93,0.49372363090515137,0,4
94,0.5269252061843872,0,4
95,0.6768717169761658,0,4
96,0.6236659288406372,0,4
97,0.7260092496871948,0,4
98,0.7012079954147339,0,4
99,0.6410755515098572,0,4
100,0.7351792454719543,0,4
101,0.49353301525115967,0,4
102,0.5764456987380981,0,4
103,0.6112624406814575,0,4
104,0.9858158230781555,0,4
105,1.178194522857666,0,4
106,0.7812536954879761,0,4
107,0.67091965675354,0,4
108,0.6327083110809326,0,4
109,0.530754029750824,0,4
110,0.5096223950386047,0,4
111,0.6359939575195312,0,4
112,0.581922173500061,0,4
113,0.7184322476387024,0,4
114,0.6916171312332153,0,4
115,0.4468790888786316,0,4
116,0.4925955533981323,0,4
117,0.6317609548568726,0,4
118,0.5364412069320679,0,4
119,0.8400037288665771,0,4
120,0.8499060869216919,0,4
121,0.8534011840820312,0,4
122,0.8349164724349976,0,4
123,0.4928041100502014,0,4
124,0.7322449088096619,0,4
125,0.5235570669174194,0,4
126,0.6487640142440796,0,4
127,0.6542744636535645,0,4
128,0.6838254928588867,0,4
129,0.733230471611023,0,4
130,0.6176048517227173,0,4
131,0.6927044987678528,0,4
132,0.9218970537185669,0,4
133,0.7686611413955688,0,4
134,0.6360765695571899,0,4
135,0.547243595123291,0,4
