contract_id,contract_number,contract_name,contract_status,terminated,term_type,start_date,expiration_date,supplier_id,supplier_number,supplier_display_name,payment_terms,incoterms,contract_currency_code,contract_value,contract_value_dkk,contract_type,nn_contract_type,contract_commodity,department,team,unit,company_country,days_until_expiry,expiry_range,Preferred_supplier_tag,start_year,expiry_year,open_ended_contract,end_year,start_year_capped,year,years_to_expiry,contract_age_years,expiry_pressure_bucket
9675,9675,Bioreliance_Master_2018_MSA,published,False,fixed,2018-05-21 00:00:00+00:00,2027-07-30 00:00:00+00:00,11544,38367,BIORELIANCE LIMITED INVITROGEN BIOSERVICES,F030 Invoice Date + 30 days,DDP Delivered duty paid,GBP,0.0000,0.0,Production,Master Service Agreement,Outsourced GMP Laboratory Analysis,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,516.0,Over 360 days,0.0,2018,2027,False,2025,2018,2018,9,0,5y_plus
9675,9675,Bioreliance_Master_2018_MSA,published,False,fixed,2018-05-21 00:00:00+00:00,2027-07-30 00:00:00+00:00,11544,38367,BIORELIANCE LIMITED INVITROGEN BIOSERVICES,F030 Invoice Date + 30 days,DDP Delivered duty paid,GBP,0.0000,0.0,Production,Master Service Agreement,Outsourced GMP Laboratory Analysis,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,516.0,Over 360 days,0.0,2018,2027,False,2025,2018,2019,8,1,5y_plus
9675,9675,Bioreliance_Master_2018_MSA,published,False,fixed,2018-05-21 00:00:00+00:00,2027-07-30 00:00:00+00:00,11544,38367,BIORELIANCE LIMITED INVITROGEN BIOSERVICES,F030 Invoice Date + 30 days,DDP Delivered duty paid,GBP,0.0000,0.0,Production,Master Service Agreement,Outsourced GMP Laboratory Analysis,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,516.0,Over 360 days,0.0,2018,2027,False,2025,2018,2020,7,2,5y_plus
9675,9675,Bioreliance_Master_2018_MSA,published,False,fixed,2018-05-21 00:00:00+00:00,2027-07-30 00:00:00+00:00,11544,38367,BIORELIANCE LIMITED INVITROGEN BIOSERVICES,F030 Invoice Date + 30 days,DDP Delivered duty paid,GBP,0.0000,0.0,Production,Master Service Agreement,Outsourced GMP Laboratory Analysis,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,516.0,Over 360 days,0.0,2018,2027,False,2025,2018,2021,6,3,5y_plus
9675,9675,Bioreliance_Master_2018_MSA,published,False,fixed,2018-05-21 00:00:00+00:00,2027-07-30 00:00:00+00:00,11544,38367,BIORELIANCE LIMITED INVITROGEN BIOSERVICES,F030 Invoice Date + 30 days,DDP Delivered duty paid,GBP,0.0000,0.0,Production,Master Service Agreement,Outsourced GMP Laboratory Analysis,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,516.0,Over 360 days,0.0,2018,2027,False,2025,2018,2022,5,4,3_to_5y
9675,9675,Bioreliance_Master_2018_MSA,published,False,fixed,2018-05-21 00:00:00+00:00,2027-07-30 00:00:00+00:00,11544,38367,BIORELIANCE LIMITED INVITROGEN BIOSERVICES,F030 Invoice Date + 30 days,DDP Delivered duty paid,GBP,0.0000,0.0,Production,Master Service Agreement,Outsourced GMP Laboratory Analysis,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,516.0,Over 360 days,0.0,2018,2027,False,2025,2018,2023,4,5,3_to_5y
9675,9675,Bioreliance_Master_2018_MSA,published,False,fixed,2018-05-21 00:00:00+00:00,2027-07-30 00:00:00+00:00,11544,38367,BIORELIANCE LIMITED INVITROGEN BIOSERVICES,F030 Invoice Date + 30 days,DDP Delivered duty paid,GBP,0.0000,0.0,Production,Master Service Agreement,Outsourced GMP Laboratory Analysis,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,516.0,Over 360 days,0.0,2018,2027,False,2025,2018,2024,3,6,1_to_3y
9675,9675,Bioreliance_Master_2018_MSA,published,False,fixed,2018-05-21 00:00:00+00:00,2027-07-30 00:00:00+00:00,11544,38367,BIORELIANCE LIMITED INVITROGEN BIOSERVICES,F030 Invoice Date + 30 days,DDP Delivered duty paid,GBP,0.0000,0.0,Production,Master Service Agreement,Outsourced GMP Laboratory Analysis,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,516.0,Over 360 days,0.0,2018,2027,False,2025,2018,2025,2,7,1_to_3y
8157,8158,Kalundborg Bioenergi_Master_2017_SA,published,False,fixed,2018-04-01 00:00:00+00:00,2033-07-01 00:00:00+00:00,17030,49827,KALUNDBORG BIOENERGI APS,F045 Invoice Date + 45 days,CPT Carriage paid,DKK,0.0000,0.0,Production,,Waste Management,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,2679.0,Over 360 days,0.0,2018,2033,False,2025,2018,2018,15,0,5y_plus
8157,8158,Kalundborg Bioenergi_Master_2017_SA,published,False,fixed,2018-04-01 00:00:00+00:00,2033-07-01 00:00:00+00:00,17030,49827,KALUNDBORG BIOENERGI APS,F045 Invoice Date + 45 days,CPT Carriage paid,DKK,0.0000,0.0,Production,,Waste Management,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,2679.0,Over 360 days,0.0,2018,2033,False,2025,2018,2019,14,1,5y_plus
8157,8158,Kalundborg Bioenergi_Master_2017_SA,published,False,fixed,2018-04-01 00:00:00+00:00,2033-07-01 00:00:00+00:00,17030,49827,KALUNDBORG BIOENERGI APS,F045 Invoice Date + 45 days,CPT Carriage paid,DKK,0.0000,0.0,Production,,Waste Management,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,2679.0,Over 360 days,0.0,2018,2033,False,2025,2018,2020,13,2,5y_plus
8157,8158,Kalundborg Bioenergi_Master_2017_SA,published,False,fixed,2018-04-01 00:00:00+00:00,2033-07-01 00:00:00+00:00,17030,49827,KALUNDBORG BIOENERGI APS,F045 Invoice Date + 45 days,CPT Carriage paid,DKK,0.0000,0.0,Production,,Waste Management,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,2679.0,Over 360 days,0.0,2018,2033,False,2025,2018,2021,12,3,5y_plus
8157,8158,Kalundborg Bioenergi_Master_2017_SA,published,False,fixed,2018-04-01 00:00:00+00:00,2033-07-01 00:00:00+00:00,17030,49827,KALUNDBORG BIOENERGI APS,F045 Invoice Date + 45 days,CPT Carriage paid,DKK,0.0000,0.0,Production,,Waste Management,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,2679.0,Over 360 days,0.0,2018,2033,False,2025,2018,2022,11,4,5y_plus
8157,8158,Kalundborg Bioenergi_Master_2017_SA,published,False,fixed,2018-04-01 00:00:00+00:00,2033-07-01 00:00:00+00:00,17030,49827,KALUNDBORG BIOENERGI APS,F045 Invoice Date + 45 days,CPT Carriage paid,DKK,0.0000,0.0,Production,,Waste Management,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,2679.0,Over 360 days,0.0,2018,2033,False,2025,2018,2023,10,5,5y_plus
8157,8158,Kalundborg Bioenergi_Master_2017_SA,published,False,fixed,2018-04-01 00:00:00+00:00,2033-07-01 00:00:00+00:00,17030,49827,KALUNDBORG BIOENERGI APS,F045 Invoice Date + 45 days,CPT Carriage paid,DKK,0.0000,0.0,Production,,Waste Management,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,2679.0,Over 360 days,0.0,2018,2033,False,2025,2018,2024,9,6,5y_plus
8157,8158,Kalundborg Bioenergi_Master_2017_SA,published,False,fixed,2018-04-01 00:00:00+00:00,2033-07-01 00:00:00+00:00,17030,49827,KALUNDBORG BIOENERGI APS,F045 Invoice Date + 45 days,CPT Carriage paid,DKK,0.0000,0.0,Production,,Waste Management,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,2679.0,Over 360 days,0.0,2018,2033,False,2025,2018,2025,8,7,5y_plus
1276,1276,Lonza Ltd & Lonza Sales Ltd_Master_2017_FA,published,False,auto_renew,2017-02-22 00:00:00+00:00,2037-02-22 00:00:00+00:00,13689,42717,LONZA SALES LTD,F060 Invoice Date + 60 days,,CHF,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,4011.0,Over 360 days,0.0,2017,2037,False,2025,2017,2017,20,0,5y_plus
1276,1276,Lonza Ltd & Lonza Sales Ltd_Master_2017_FA,published,False,auto_renew,2017-02-22 00:00:00+00:00,2037-02-22 00:00:00+00:00,13689,42717,LONZA SALES LTD,F060 Invoice Date + 60 days,,CHF,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,4011.0,Over 360 days,0.0,2017,2037,False,2025,2017,2018,19,1,5y_plus
1276,1276,Lonza Ltd & Lonza Sales Ltd_Master_2017_FA,published,False,auto_renew,2017-02-22 00:00:00+00:00,2037-02-22 00:00:00+00:00,13689,42717,LONZA SALES LTD,F060 Invoice Date + 60 days,,CHF,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,4011.0,Over 360 days,0.0,2017,2037,False,2025,2017,2019,18,2,5y_plus
1276,1276,Lonza Ltd & Lonza Sales Ltd_Master_2017_FA,published,False,auto_renew,2017-02-22 00:00:00+00:00,2037-02-22 00:00:00+00:00,13689,42717,LONZA SALES LTD,F060 Invoice Date + 60 days,,CHF,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,4011.0,Over 360 days,0.0,2017,2037,False,2025,2017,2020,17,3,5y_plus
1276,1276,Lonza Ltd & Lonza Sales Ltd_Master_2017_FA,published,False,auto_renew,2017-02-22 00:00:00+00:00,2037-02-22 00:00:00+00:00,13689,42717,LONZA SALES LTD,F060 Invoice Date + 60 days,,CHF,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,4011.0,Over 360 days,0.0,2017,2037,False,2025,2017,2021,16,4,5y_plus
1276,1276,Lonza Ltd & Lonza Sales Ltd_Master_2017_FA,published,False,auto_renew,2017-02-22 00:00:00+00:00,2037-02-22 00:00:00+00:00,13689,42717,LONZA SALES LTD,F060 Invoice Date + 60 days,,CHF,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,4011.0,Over 360 days,0.0,2017,2037,False,2025,2017,2022,15,5,5y_plus
1276,1276,Lonza Ltd & Lonza Sales Ltd_Master_2017_FA,published,False,auto_renew,2017-02-22 00:00:00+00:00,2037-02-22 00:00:00+00:00,13689,42717,LONZA SALES LTD,F060 Invoice Date + 60 days,,CHF,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,4011.0,Over 360 days,0.0,2017,2037,False,2025,2017,2023,14,6,5y_plus
1276,1276,Lonza Ltd & Lonza Sales Ltd_Master_2017_FA,published,False,auto_renew,2017-02-22 00:00:00+00:00,2037-02-22 00:00:00+00:00,13689,42717,LONZA SALES LTD,F060 Invoice Date + 60 days,,CHF,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,4011.0,Over 360 days,0.0,2017,2037,False,2025,2017,2024,13,7,5y_plus
1276,1276,Lonza Ltd & Lonza Sales Ltd_Master_2017_FA,published,False,auto_renew,2017-02-22 00:00:00+00:00,2037-02-22 00:00:00+00:00,13689,42717,LONZA SALES LTD,F060 Invoice Date + 60 days,,CHF,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,4011.0,Over 360 days,0.0,2017,2037,False,2025,2017,2025,12,8,5y_plus
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2016,10,0,5y_plus
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2017,9,1,5y_plus
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2018,8,2,5y_plus
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2019,7,3,5y_plus
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2020,6,4,5y_plus
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2021,5,5,3_to_5y
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2022,4,6,3_to_5y
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2023,3,7,1_to_3y
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2024,2,8,1_to_3y
201,201,Evonik_Master_20160520_SA,published,False,fixed,2016-05-01 00:00:00+00:00,2026-05-01 00:00:00+00:00,16213,49030,"EVONIK REXIM (NANNING) PHARMACEUTIC CO., LTD",F060 Invoice Date + 60 days,CIP Carriage and insurance paid,DKK,0.0000,0.0,Production,Other,Excipients,,,,DENMARK,61.0,90 days,0.0,2016,2026,False,2025,2016,2025,1,9,within_1y
19779,19779,DONG ENERGY THERMAL POWER A/S_Master_2017_SA_Steam agreement,published,False,fixed,2017-06-22 00:00:00+00:00,2039-12-31 00:00:00+00:00,16440,46630,DONG ENERGY THERMAL POWER A/S,,,DKK,0.0000,0.0,Production,Master Service Agreement,Fuel,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,5053.0,Over 360 days,0.0,2017,2039,False,2025,2017,2017,22,0,5y_plus
19779,19779,DONG ENERGY THERMAL POWER A/S_Master_2017_SA_Steam agreement,published,False,fixed,2017-06-22 00:00:00+00:00,2039-12-31 00:00:00+00:00,16440,46630,DONG ENERGY THERMAL POWER A/S,,,DKK,0.0000,0.0,Production,Master Service Agreement,Fuel,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,5053.0,Over 360 days,0.0,2017,2039,False,2025,2017,2018,21,1,5y_plus
19779,19779,DONG ENERGY THERMAL POWER A/S_Master_2017_SA_Steam agreement,published,False,fixed,2017-06-22 00:00:00+00:00,2039-12-31 00:00:00+00:00,16440,46630,DONG ENERGY THERMAL POWER A/S,,,DKK,0.0000,0.0,Production,Master Service Agreement,Fuel,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,5053.0,Over 360 days,0.0,2017,2039,False,2025,2017,2019,20,2,5y_plus
19779,19779,DONG ENERGY THERMAL POWER A/S_Master_2017_SA_Steam agreement,published,False,fixed,2017-06-22 00:00:00+00:00,2039-12-31 00:00:00+00:00,16440,46630,DONG ENERGY THERMAL POWER A/S,,,DKK,0.0000,0.0,Production,Master Service Agreement,Fuel,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,5053.0,Over 360 days,0.0,2017,2039,False,2025,2017,2020,19,3,5y_plus
19779,19779,DONG ENERGY THERMAL POWER A/S_Master_2017_SA_Steam agreement,published,False,fixed,2017-06-22 00:00:00+00:00,2039-12-31 00:00:00+00:00,16440,46630,DONG ENERGY THERMAL POWER A/S,,,DKK,0.0000,0.0,Production,Master Service Agreement,Fuel,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,5053.0,Over 360 days,0.0,2017,2039,False,2025,2017,2021,18,4,5y_plus
19779,19779,DONG ENERGY THERMAL POWER A/S_Master_2017_SA_Steam agreement,published,False,fixed,2017-06-22 00:00:00+00:00,2039-12-31 00:00:00+00:00,16440,46630,DONG ENERGY THERMAL POWER A/S,,,DKK,0.0000,0.0,Production,Master Service Agreement,Fuel,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,5053.0,Over 360 days,0.0,2017,2039,False,2025,2017,2022,17,5,5y_plus
19779,19779,DONG ENERGY THERMAL POWER A/S_Master_2017_SA_Steam agreement,published,False,fixed,2017-06-22 00:00:00+00:00,2039-12-31 00:00:00+00:00,16440,46630,DONG ENERGY THERMAL POWER A/S,,,DKK,0.0000,0.0,Production,Master Service Agreement,Fuel,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,5053.0,Over 360 days,0.0,2017,2039,False,2025,2017,2023,16,6,5y_plus
19779,19779,DONG ENERGY THERMAL POWER A/S_Master_2017_SA_Steam agreement,published,False,fixed,2017-06-22 00:00:00+00:00,2039-12-31 00:00:00+00:00,16440,46630,DONG ENERGY THERMAL POWER A/S,,,DKK,0.0000,0.0,Production,Master Service Agreement,Fuel,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,5053.0,Over 360 days,0.0,2017,2039,False,2025,2017,2024,15,7,5y_plus
19779,19779,DONG ENERGY THERMAL POWER A/S_Master_2017_SA_Steam agreement,published,False,fixed,2017-06-22 00:00:00+00:00,2039-12-31 00:00:00+00:00,16440,46630,DONG ENERGY THERMAL POWER A/S,,,DKK,0.0000,0.0,Production,Master Service Agreement,Fuel,"Quality, Production Services & Supplies","Quality, Production Services & Supplies",SSIMS,DENMARK,5053.0,Over 360 days,0.0,2017,2039,False,2025,2017,2025,14,8,5y_plus
124869,124879,Boehringer Ingelheim Pharma GmbH & Co. KG_Call-off_2021_WWSA_AA_06_SDEA,published,False,fixed,2021-03-10 00:00:00+00:00,2030-12-31 00:00:00+00:00,7676,30452,BOEHRINGER INGELHEIM PHARMA GMBH & KG,F030 Invoice Date + 30 days,EXW Ex works,EUR,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,1766.0,Over 360 days,0.0,2021,2030,False,2025,2021,2021,9,0,5y_plus
124869,124879,Boehringer Ingelheim Pharma GmbH & Co. KG_Call-off_2021_WWSA_AA_06_SDEA,published,False,fixed,2021-03-10 00:00:00+00:00,2030-12-31 00:00:00+00:00,7676,30452,BOEHRINGER INGELHEIM PHARMA GMBH & KG,F030 Invoice Date + 30 days,EXW Ex works,EUR,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,1766.0,Over 360 days,0.0,2021,2030,False,2025,2021,2022,8,1,5y_plus
124869,124879,Boehringer Ingelheim Pharma GmbH & Co. KG_Call-off_2021_WWSA_AA_06_SDEA,published,False,fixed,2021-03-10 00:00:00+00:00,2030-12-31 00:00:00+00:00,7676,30452,BOEHRINGER INGELHEIM PHARMA GMBH & KG,F030 Invoice Date + 30 days,EXW Ex works,EUR,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,1766.0,Over 360 days,0.0,2021,2030,False,2025,2021,2023,7,2,5y_plus
124869,124879,Boehringer Ingelheim Pharma GmbH & Co. KG_Call-off_2021_WWSA_AA_06_SDEA,published,False,fixed,2021-03-10 00:00:00+00:00,2030-12-31 00:00:00+00:00,7676,30452,BOEHRINGER INGELHEIM PHARMA GMBH & KG,F030 Invoice Date + 30 days,EXW Ex works,EUR,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,1766.0,Over 360 days,0.0,2021,2030,False,2025,2021,2024,6,3,5y_plus
124869,124879,Boehringer Ingelheim Pharma GmbH & Co. KG_Call-off_2021_WWSA_AA_06_SDEA,published,False,fixed,2021-03-10 00:00:00+00:00,2030-12-31 00:00:00+00:00,7676,30452,BOEHRINGER INGELHEIM PHARMA GMBH & KG,F030 Invoice Date + 30 days,EXW Ex works,EUR,0.0000,0.0,Production,,Outsourced Product Services,,,,DENMARK,1766.0,Over 360 days,0.0,2021,2030,False,2025,2021,2025,5,4,3_to_5y
674,673,GE Healthcare_Master_20180101_MSA,published,False,auto_renew,2018-01-01 00:00:00+00:00,2027-01-01 00:00:00+00:00,4898,23149,CYTIVA Denmark Aps TYSKLAND,F030 Invoice Date + 30 days,DAP Del.at Place-excl.unloading,DKK,0.0000,0.0,Production,Supply Agreement,Gels,Bioprocessing & Raw Materials,Bioprocessing,SSIMS,DENMARK,306.0,360 days,0.0,2018,2027,False,2025,2018,2018,9,0,5y_plus
674,673,GE Healthcare_Master_20180101_MSA,published,False,auto_renew,2018-01-01 00:00:00+00:00,2027-01-01 00:00:00+00:00,4898,23149,CYTIVA Denmark Aps TYSKLAND,F030 Invoice Date + 30 days,DAP Del.at Place-excl.unloading,DKK,0.0000,0.0,Production,Supply Agreement,Gels,Bioprocessing & Raw Materials,Bioprocessing,SSIMS,DENMARK,306.0,360 days,0.0,2018,2027,False,2025,2018,2019,8,1,5y_plus
674,673,GE Healthcare_Master_20180101_MSA,published,False,auto_renew,2018-01-01 00:00:00+00:00,2027-01-01 00:00:00+00:00,4898,23149,CYTIVA Denmark Aps TYSKLAND,F030 Invoice Date + 30 days,DAP Del.at Place-excl.unloading,DKK,0.0000,0.0,Production,Supply Agreement,Gels,Bioprocessing & Raw Materials,Bioprocessing,SSIMS,DENMARK,306.0,360 days,0.0,2018,2027,False,2025,2018,2020,7,2,5y_plus
674,673,GE Healthcare_Master_20180101_MSA,published,False,auto_renew,2018-01-01 00:00:00+00:00,2027-01-01 00:00:00+00:00,4898,23149,CYTIVA Denmark Aps TYSKLAND,F030 Invoice Date + 30 days,DAP Del.at Place-excl.unloading,DKK,0.0000,0.0,Production,Supply Agreement,Gels,Bioprocessing & Raw Materials,Bioprocessing,SSIMS,DENMARK,306.0,360 days,0.0,2018,2027,False,2025,2018,2021,6,3,5y_plus
674,673,GE Healthcare_Master_20180101_MSA,published,False,auto_renew,2018-01-01 00:00:00+00:00,2027-01-01 00:00:00+00:00,4898,23149,CYTIVA Denmark Aps TYSKLAND,F030 Invoice Date + 30 days,DAP Del.at Place-excl.unloading,DKK,0.0000,0.0,Production,Supply Agreement,Gels,Bioprocessing & Raw Materials,Bioprocessing,SSIMS,DENMARK,306.0,360 days,0.0,2018,2027,False,2025,2018,2022,5,4,3_to_5y
674,673,GE Healthcare_Master_20180101_MSA,published,False,auto_renew,2018-01-01 00:00:00+00:00,2027-01-01 00:00:00+00:00,4898,23149,CYTIVA Denmark Aps TYSKLAND,F030 Invoice Date + 30 days,DAP Del.at Place-excl.unloading,DKK,0.0000,0.0,Production,Supply Agreement,Gels,Bioprocessing & Raw Materials,Bioprocessing,SSIMS,DENMARK,306.0,360 days,0.0,2018,2027,False,2025,2018,2023,4,5,3_to_5y
674,673,GE Healthcare_Master_20180101_MSA,published,False,auto_renew,2018-01-01 00:00:00+00:00,2027-01-01 00:00:00+00:00,4898,23149,CYTIVA Denmark Aps TYSKLAND,F030 Invoice Date + 30 days,DAP Del.at Place-excl.unloading,DKK,0.0000,0.0,Production,Supply Agreement,Gels,Bioprocessing & Raw Materials,Bioprocessing,SSIMS,DENMARK,306.0,360 days,0.0,2018,2027,False,2025,2018,2024,3,6,1_to_3y
674,673,GE Healthcare_Master_20180101_MSA,published,False,auto_renew,2018-01-01 00:00:00+00:00,2027-01-01 00:00:00+00:00,4898,23149,CYTIVA Denmark Aps TYSKLAND,F030 Invoice Date + 30 days,DAP Del.at Place-excl.unloading,DKK,0.0000,0.0,Production,Supply Agreement,Gels,Bioprocessing & Raw Materials,Bioprocessing,SSIMS,DENMARK,306.0,360 days,0.0,2018,2027,False,2025,2018,2025,2,7,1_to_3y
2087,2087,West Pharmaceutical Services_Stand-alone_20150317_WO_Risk Mitigation Rubber Sheeting,published,False,fixed,2015-03-17 00:00:00+00:00,2026-12-31 00:00:00+00:00,7551,28334,WEST PHARMACEUTICAL SERVICES DEUTSCHLAND GMBH & CO. KG,,,USD,0.0000,0.0,Production,Other,"Glass (Syringes, Vials, Cartridges)",Packaging Material,,SSIMS,DENMARK,305.0,360 days,0.0,2015,2026,False,2025,2015,2015,11,0,5y_plus
2087,2087,West Pharmaceutical Services_Stand-alone_20150317_WO_Risk Mitigation Rubber Sheeting,published,False,fixed,2015-03-17 00:00:00+00:00,2026-12-31 00:00:00+00:00,7551,28334,WEST PHARMACEUTICAL SERVICES DEUTSCHLAND GMBH & CO. KG,,,USD,0.0000,0.0,Production,Other,"Glass (Syringes, Vials, Cartridges)",Packaging Material,,SSIMS,DENMARK,305.0,360 days,0.0,2015,2026,False,2025,2015,2016,10,1,5y_plus
2087,2087,West Pharmaceutical Services_Stand-alone_20150317_WO_Risk Mitigation Rubber Sheeting,published,False,fixed,2015-03-17 00:00:00+00:00,2026-12-31 00:00:00+00:00,7551,28334,WEST PHARMACEUTICAL SERVICES DEUTSCHLAND GMBH & CO. KG,,,USD,0.0000,0.0,Production,Other,"Glass (Syringes, Vials, Cartridges)",Packaging Material,,SSIMS,DENMARK,305.0,360 days,0.0,2015,2026,False,2025,2015,2017,9,2,5y_plus
2087,2087,West Pharmaceutical Services_Stand-alone_20150317_WO_Risk Mitigation Rubber Sheeting,published,False,fixed,2015-03-17 00:00:00+00:00,2026-12-31 00:00:00+00:00,7551,28334,WEST PHARMACEUTICAL SERVICES DEUTSCHLAND GMBH & CO. KG,,,USD,0.0000,0.0,Production,Other,"Glass (Syringes, Vials, Cartridges)",Packaging Material,,SSIMS,DENMARK,305.0,360 days,0.0,2015,2026,False,2025,2015,2018,8,3,5y_plus
